type,cat_no,title_id,artist,title,label,distributor,release_date,subgenre,NRA,average_sales,exclusive,sales_from_previous_release,downloads,featured,review_status,approved,block_coming_soon,releases_3_months,releases_12_months,sales_3_months,sales_12_months,ranklabel,pre_order,pre_order_count,label_email_alerts,artist_email_alerts,,,
Single,BREAKBOX 89,6671246,BreakID,Dope Drop,Break-Box,Cygnus Music Ltd.,19/07/2024 00:00,Breakbeat,0,3.34,N,0,0,N,None,Y,N,3,7,1.05,14.71,65,Y,0,10,6,,,
Single,AMSQ 299,6668063,Beate Zurwehme/John Kawara,XS 92 (Caf? Casablanca Remix By Pat FM),ANALOGmusiq,YOMU Distribution,19/07/2024 00:00,Balearic/Downtempo,0,1.69,N,0,0,N,None,Y,N,18,56,2.54,22.1,65,Y,0,3,0,,,
Compilation,CASSL 018,6684237,Various,Summer Tech House Hits 2024,SSL Music,LabelWORX,19/07/2024 00:00,Minimal/tech house,0,0.11,N,0,0,N,None,Y,N,62,149,18.54,26.01,65,Y,0,1,,,,
Single,SSL 457,6683838,Burak Cilt/Sergen Tekin,Dangerous Love,SSL Music,LabelWORX,19/07/2024 00:00,Funky/vocal/disco/club house,0,0.11,N,0,0,N,None,Y,N,62,149,18.54,26.01,65,Y,0,1,2,,,
Single,DIG 160967,6683576,DSTRTD SGNL,Siren,Acalwan,YOMU Distribution,19/07/2024 00:00,Techno,0,0.56,N,0,0,N,None,Y,N,20,39,6.99,30.5,65,Y,0,,2,,,
Single,SPROP 927,6681061,dewerro/MORPHINE,Shinigami,Starix Production,Cygnus Music Ltd.,19/07/2024 00:00,Electro house/electroclash,0,0.04,N,0,0,N,None,Y,N,147,416,7.17,15.53,65,Y,0,2,0,,,
Single,CAT 1086739,6664893,OUTRAGE,Brute,MMXVAC,Symphonic Distribution LLC,18/07/2024 00:00,Dirty/Heavy Dubstep/Grime,0,0.96,N,0,0,N,None,Y,Y,25,57,1.41,4.36,65,N,0,1,18,,,
Single,ATK 105,6683678,Max.On,Don't Wake Me Up,Atomika,LabelWORX,19/07/2024 00:00,Funky/vocal/disco/club house,0,0.41,N,0,0,N,None,Y,N,14,33,0,9.59,65,Y,0,1,0,,,
Single,SIB 041,6683898,Angie Mill/Destro,From The Top,Seeing is Believing,LabelWORX,19/07/2024 00:00,Funky/vocal/disco/club house,0,0.9,N,0,0,N,None,Y,Y,10,30,5.03,29.31,65,N,0,1,0,,,
Compilation,BNGS 004,6686795,Various,Disco Tribe,Braingames,Music Mail,19/07/2024 00:00,Psychedelic trance/goa trance,0,17.52,N,0,0,N,None,Y,Y,2,3,1.69,61.51,65,N,0,3,,,,
Single,CNBLS027S ,6694129,Jopatino,Drop It - Nerwag,Canibales,IIP-DDS,19/07/2024 00:00,Minimal/tech house,0,1.35,N,0,0,N,None,Y,Y,4,16,1.41,32.89,65,Y,0,2,0,,,
Single,4067248 190241,6688301,Matthew Rhys Daniel,My Side Of The Story,Global Music,Dance All Day Musicvertriebs GmbH,13/07/2024 00:00,Balearic/Downtempo,0,0.61,N,0,0,N,None,Y,N,3,20,0,16.99,65,Y,0,9,0,,,
Single,JET 207,6678265,Besty Fritz/Dave Toon/Dusk Poem,"New Breed, Vol Xi",Jeton,AMP Suite Ltd,19/07/2024 00:00,Techno,0,2.08,N,0,0,N,None,Y,N,7,23,19.35,49.85,65,N,0,17,0,,,
Single,CDXL 019,6677632,Oscar Sanchez,Two Trax,Corrupted Data XL,LabelWORX,15/07/2024 00:00,Techno,0,3.22,N,4.6,0,N,None,Y,N,3,12,4.6,43.55,65,Y,0,2,0,,,
Single,ARM 406,6679254,Dexxx Gum,Oshey,Afro Rebel,Azucar Entertainment Inc.,19/07/2024 00:00,Deep house,0,3.1,N,0,0,N,None,Y,N,4,11,5.32,10.13,65,N,0,26,0,,,
Single,HSR 114,6669297,Federico Pagianni,Input,Hot Stuff,Symphonic Distribution LLC,19/07/2024 00:00,Minimal/tech house,0,0.77,N,1.11,0,N,None,Y,Y,12,33,5.23,24.18,65,Y,0,14,0,,,
Single,KR 216,6584460,Semsa Bilge/Prudens/The Last Prophet,Don't High,Karia,Proton LLC,19/07/2024 00:00,Funky/vocal/disco/club house,0,2.94,N,0,0,N,None,Y,Y,5,15,0,7.23,65,N,0,3,0,,,
Single,SPROP 926,6682680,Danyro/Leav3l8ke,Outta My Mind - Techno Edit,Starix Production,Cygnus Music Ltd.,19/07/2024 00:00,Hard trance,0,0.04,N,0,0,N,None,Y,N,147,416,7.17,15.53,65,Y,0,2,1,,,
Single,WYLKB 0066,6610253,Claudio Giordano,Chantal,What You Like Black,Create Music Group,19/07/2024 00:00,Deep house,0,0.24,N,0,0,N,None,Y,Y,80,118,5,26.34,65,N,0,1,38,,,
Compilation,EBCOMP 002,6688467,Various,Exx Boundless Summer Hits 2024,Exx Boundless,LabelWORX,19/07/2024 00:00,Disco/Nu Disco/Re-Edits,0,0.22,N,0,0,N,None,Y,N,32,107,5.98,26.06,65,Y,0,2,,,,
Single,JR 079,6683727,Kalamita (FR),Really Dance,Jackpot (IT),LabelWORX,19/07/2024 00:00,Minimal/tech house,0,1.56,N,0,0,N,None,Y,N,4,9,1.05,5.09,65,Y,0,3,0,,,
Single,SERDX 021,6684261,Manuel De Lorenzi/Jamahr,Solid Things EP,Serialism,LabelWORX,19/07/2024 00:00,Minimal/tech house,0,1.28,N,0,0,N,None,Y,Y,2,5,3.54,29.78,65,N,0,45,8,,,
Single,EB 152,6685853,SCINTILLATE,Sacred Echoes,Exx Boundless,LabelWORX,19/07/2024 00:00,Techno,0,0.22,N,0,0,N,None,Y,N,32,107,5.98,26.06,65,Y,0,2,0,,,
Single,CYB 101,6682479,Lucia Dapera,Hell Dogs,Cyberna,LabelWORX,18/07/2024 00:00,Hard Techno,0,1.14,N,1.47,0,N,None,Y,N,3,10,1.47,6.72,65,Y,0,3,0,,,
Single,SPROP 920,6681053,Maurice Schulginn,Be Alright,Starix Production,Cygnus Music Ltd.,19/07/2024 00:00,Deep house,0,0.04,N,0,0,N,None,Y,N,147,416,7.17,15.53,65,Y,0,2,0,,,
Single,SQM030S 1,6679993,Fazer,Honda,Squama,IDOL,19/07/2024 00:00,Jazz,0,2.26,N,0,0,N,None,Y,Y,4,12,1.48,58.65,65,N,0,2,3,,,
Single,DH 034,6690527,Solo Viking,Warriors,Dunehub,LabelWORX,19/07/2024 00:00,Hard Techno,0,0.89,N,1.11,0,N,None,Y,N,5,19,4.88,13.24,65,Y,0,2,1,,,
Single,DFR 112,6672523,MHL72,Dissonance Theory,Defora,Move Music Distribution,19/07/2024 00:00,Minimal/tech house,0,0.99,N,0,0,N,None,Y,N,3,12,15.97,20.63,65,N,0,3,0,,,
Single,BA 048,6694494,Kinetic Torch/Moneek/Jazzuelle,Time,Basement Art,LabelWORX,19/07/2024 00:00,Deep house,0,1.38,N,0,0,N,None,Y,N,3,11,1.5,26.63,65,Y,0,3,0,,,
Single,SSL 454,6684236,Tury/N@OM1,Summertime Sadness,SSL Music,LabelWORX,19/07/2024 00:00,Euro/pop dance,0,0.11,N,0,0,N,None,Y,N,62,149,18.54,26.01,65,Y,0,1,0,,,
Single,ENDZ 014,6684274,Andrew Kay UK,Rude Mandem,32 Endz,LabelWORX,19/07/2024 00:00,UK Funky/4 4 Garage/2 Step,0,2.74,N,2.61,0,N,None,Y,Y,4,14,10.63,38.42,65,N,0,1,0,,,
Single,FRR 026,6690232,Dizarity,Crossroad,For Real Recordings,Sundesire,14/07/2024 00:00,Drum & Bass,0,4.74,N,0,0,N,None,Y,N,3,9,6.51,26.16,65,N,0,2,0,,,
Album,KP 692,6633702,TrinoVante,"Summer Was Made For Love, Vol 2",KP Recordings,Proton LLC,19/07/2024 00:00,Deep house,0,2.61,N,0,0,N,None,Y,Y,12,28,0.95,7.46,65,N,0,4,0,,,
Single,XTRANCE 0079,6689344,Steve Sunrise,Yaamiran,Xclusive Trance,Symphonic Distribution LLC,19/07/2024 00:00,Uplifting/progressive trance,0,0.56,N,0,0,N,None,Y,Y,15,41,2.59,17.37,65,Y,0,4,0,,,
Single,THR 370,6683619,Scott Mac,Shake It,13,LabelWORX,19/07/2024 00:00,Electro house/electroclash,0,0.35,N,0,0,N,None,Y,N,16,55,5.32,18.68,65,Y,0,3,2,,,
Single,BS 0139,6651625,DnB Monster,"New York City, Where Dreams",Blur Style,AMP Suite Ltd,13/07/2024 00:00,Pop,0,0.23,N,0,0,N,None,Y,N,24,54,16.39,23.74,65,N,0,,0,,,
Single,BS 0140,6659216,Sun Soul,Rhythm Of The Night,Blur Style,AMP Suite Ltd,17/07/2024 00:00,Drum & Bass,0,0.23,N,0,0,N,None,Y,N,24,54,16.39,23.74,65,N,0,,0,,,
Single,MRB 476,6682444,Groove Salvation,Beatdown,Marba,LabelWORX,18/07/2024 00:00,Minimal/tech house,0,1.27,N,0,0,N,None,Y,N,17,55,1.1,15.92,65,Y,0,4,2,,,
Single,SPROP 919,6682677,Saoul,Heart,Starix Production,Cygnus Music Ltd.,19/07/2024 00:00,Electro house/electroclash,0,0.04,N,0,0,N,None,Y,N,147,416,7.17,15.53,65,Y,0,2,0,,,
Single,CAT 1100737,6688640,Emorfik,Containment,MMXVAC,Symphonic Distribution LLC,19/07/2024 00:00,Electro house/electroclash,0,0.96,N,0,0,N,None,Y,Y,25,57,1.41,4.36,65,N,0,1,1,,,
Single,SSL 462,6683849,Pepus,Haunted,SSL Music,LabelWORX,19/07/2024 00:00,Euro/pop dance,0,0.11,N,0,0,N,None,Y,N,62,149,18.54,26.01,65,Y,0,1,0,,,
Single,RB 134,6671359,Yvvan Back/Simon Fava,Her Name Is Bolly Woo,Reshape Black Italy,Dipiu Italy,19/07/2024 00:00,Minimal/tech house,0,1.1,N,0,0,N,None,Y,N,9,28,1.11,7.66,65,N,0,2,6,,,
Single,SAA 213,6682448,Jean Steel,Indomitable,Vivor Music,LabelWORX,18/07/2024 00:00,Minimal/tech house,0,0.17,N,0,0,N,None,Y,Y,21,62,3.04,6.77,65,N,0,,0,,,
Single,CSP 042,6688460,OMNI,Shut Ur Mouth,Conspiracy Music,LabelWORX,16/07/2024 00:00,Hardstyle,0,0.84,N,0,0,N,None,Y,N,5,14,5.19,16.58,65,Y,0,3,2,,,
Single,DLR 089,6613983,JCruz,Do It All Again EP,Dual Life,ePM Online,19/07/2024 00:00,Minimal/tech house,0,1.02,N,0,0,N,None,Y,N,9,23,5.16,32.09,65,N,0,,1,,,
Single,SPROP 918,6681052,Kanako/Mia Flower,We Found Love (Nightcore),Starix Production,Cygnus Music Ltd.,19/07/2024 00:00,Deep house,0,0.04,N,0,0,N,None,Y,N,147,416,7.17,15.53,65,Y,0,2,0,,,
Single,EB 153,6685854,Valerie Fox,Elysian & Flow,Exx Boundless,LabelWORX,19/07/2024 00:00,Techno,0,0.22,N,0,0,N,None,Y,N,32,107,5.98,26.06,65,Y,0,2,0,,,
Single,EBR 020,6658720,Arise,Flying Under The Ocean,El Born,ePM Online,19/07/2024 00:00,Deep house,0,1.43,N,0,0,N,None,Y,N,3,12,2.64,15.48,65,N,0,3,4,,,
Single,GGR 5,6676512,Moise Keane/Dredda/KG,Friday Night,God Gives,Believe International,19/07/2024 00:00,Deep house,0,3.48,N,0,0,N,None,Y,Y,2,5,4.56,33.85,65,N,0,,0,,,
Single,DH120C ,6687385,BYOR,Take Me Home,Den Haku,LabelWORX,19/07/2024 00:00,Minimal/tech house,0,2.06,N,0,0,N,None,Y,N,9,22,2.5,17.75,65,Y,0,,4,,,
Single,BR 016,6628081,Francesca Fagiani,I Wanna Dance,Beenoise,Create Music Group,19/07/2024 00:00,Techno,0,0.02,N,0,0,N,None,Y,Y,14,26,3.98,5.47,65,N,0,7,0,,,
Single,CAY 170,6683784,Nestar,Leaving For The South (Via Laktea Remix),C.A.Y.,AMP Suite Ltd,19/07/2024 00:00,Progressive house,0,0.87,N,0,0,N,None,Y,N,11,40,0,8.79,65,N,0,1,0,,,
Single,SPROP 928,6684860,Rendow,Fall Back,Starix Production,Cygnus Music Ltd.,19/07/2024 00:00,Electro house/electroclash,0,0.04,N,0,0,N,None,Y,N,147,416,7.17,15.53,65,Y,0,2,0,,,
Single,SPROP 922,6681054,Bakhtiyar/Malika Ashken,Derniere Danse,Starix Production,Cygnus Music Ltd.,19/07/2024 00:00,Deep house,0,0.04,N,0,0,N,None,Y,N,147,416,7.17,15.53,65,Y,0,2,0,,,
Single,MNTX 001,6696469,Haider Uppal/Lost Boy/Mantissa,Get Real,Mantissa,The Orchard,19/07/2024 00:00,Deep house,0,5.94,N,4.17,0,N,None,Y,Y,0,0,6.79,8.48,65,Y,0,5,1,,,
Single,GR 166,6664604,Dusker,Play No Games,The Greenroom,AMP Suite Ltd,17/07/2024 00:00,Electro house/electroclash,0,0.24,N,0,0,N,None,Y,N,18,53,2.1,19.04,65,N,0,,0,,,
Compilation,A 113,6679194,Various,WIR Summer Sessions,White Island Recordings,LabelWORX,16/07/2024 00:00,Funky/vocal/disco/club house,0,3.68,N,0,0,N,None,Y,N,12,31,2.52,17.71,65,Y,0,10,,,,
Single,GEN 215,6626542,Juan Dragster,Alien EP,Genesis BA,Create Music Group,17/07/2024 00:00,Minimal/tech house,0,0.25,N,0,0,N,None,Y,Y,14,40,2.17,20.52,65,N,0,1,1,,,
Single,CARR 355,6607068,Rod Carrillo/Ron Carroll,Lifted In Sound,Carrillo,InGrooves,19/07/2024 00:00,Funky/vocal/disco/club house,0,3.07,N,0,0,N,None,Y,Y,4,17,2.5,14.18,65,N,0,1,0,,,
Single,DAR 099,6691541,Denis A,Illuzia,DAR,ePM Online,19/07/2024 00:00,Breakbeat,0,2.96,N,0,0,N,None,Y,N,2,2,1.69,15.75,65,N,0,6,18,,,
Single,SPROP 921,6682678,Dj Frogo,Deep In The Ocean,Starix Production,Cygnus Music Ltd.,19/07/2024 00:00,Deep house,0,0.04,N,0,0,N,None,Y,N,147,416,7.17,15.53,65,Y,0,2,0,,,
Single,594820 4499099,6694231,TIANBO/Indicate,Crazy For You,Inameit,Believe International,19/07/2024 00:00,Deep house,0,0.19,N,0,0,N,None,Y,Y,26,95,3.61,6.61,65,N,0,1,0,,,
Single,ANK 029,6661427,Nicolas Soria,Show Me,Anoka,Proton LLC,19/07/2024 00:00,Deep house,0,1.4,N,0.99,0,N,None,Y,Y,6,19,7.17,26.79,65,N,0,3,3,,,
Single,BAW 106,6680007,Paul Ross/Daniele Soriani/Gianrico Leoni,Lovy Wami,Be Adult Weapons,Believe International,19/07/2024 00:00,Deep house,0,0.86,N,0,0,N,None,Y,Y,12,32,2.73,11.32,65,N,0,3,0,,,
Single,SPROP 925,6681057,SIMULVCRUM,Dxstxpxa,Starix Production,Cygnus Music Ltd.,19/07/2024 00:00,Electro house/electroclash,0,0.04,N,0,0,N,None,Y,N,147,416,7.17,15.53,65,Y,0,2,0,,,
Compilation,406724 8265963,6672760,Various,Transcriptions,Obazda,Dance All Day Musicvertriebs GmbH,19/07/2024 00:00,Minimal/tech house,0,0.64,N,0,0,N,None,Y,Y,14,50,4.2,14.98,65,N,0,2,,,,
Single,DPB 1291,6665200,LEXDEEZ,Treat,Deep Bear,Symphonic Distribution LLC,19/07/2024 00:00,Minimal/tech house,0,1.21,N,0,0,N,None,Y,Y,18,37,0,2.68,65,Y,0,3,0,,,
Single,SPROP 924,6681055,ANRY,No Trust,Starix Production,Cygnus Music Ltd.,19/07/2024 00:00,Funky/vocal/disco/club house,0,0.04,N,0,0,N,None,Y,N,147,416,7.17,15.53,65,Y,0,2,0,,,
Single,FUKLA 035,6682598,Joel Forsberg,Omgivna,Fuchsklang Musik,Music Mail,19/07/2024 00:00,Minimal/tech house,0,16.85,N,4.53,0,N,None,Y,Y,1,1,2.7,16.83,65,N,0,1,1,,,
Single,HY094S1- 2,6695767,Hilel Lev,Barbie Talk,House Of Youth,IDOL,19/07/2024 00:00,Progressive house,0,1.56,N,10.24,0,N,None,Y,Y,4,14,11.23,45.19,65,N,0,,0,,,
Single,DMR 421D,6643860,David Cueto (ES)/Justin Fahrmer,Quieres Conozerme,Dacusan,Create Music Group,19/07/2024 00:00,Minimal/tech house,0,1.22,N,0,0,N,None,Y,Y,19,47,0,6.7,66,N,0,2,0,,,
Album,BKH 064,6632417,Luis Leon,Temporary Eternity,Blankhaus Music,Proton LLC,18/07/2024 00:00,Balearic/Downtempo,0,0.53,N,1.19,0,N,None,Y,Y,2,15,1.19,11.96,66,N,0,4,4,,,
Single,TLR 222,6690222,Velvet Lounge Project,Sweet Dreams,Tyranno Lounge,Believe International,19/07/2024 00:00,Balearic/Downtempo,0,1.49,N,0,0,N,None,Y,Y,15,53,12.03,22.75,66,N,0,1,0,,,
Single,KNR 152,6671401,Eventual Groove,Turantin,Konura Recordings,Proton LLC,19/07/2024 00:00,Deep house,0,0.34,N,0,0,N,None,Y,Y,2,14,0,2.99,66,N,0,4,2,,,
Single,4056813 769104,6689022,DJ Almighty/A*S*Y*S,Elysium,Chrome Red,Kontor New Media,19/07/2024 00:00,Hard Techno,0,9.71,N,17.08,0,N,None,Y,N,1,3,7.31,29.14,66,Y,0,,2,,,
Single,MKN 063,6686743,DeepPrince,My Soul,MiKan Digital,Music Mail,19/07/2024 00:00,Deep house,0,0.48,N,0,0,N,None,Y,Y,4,23,0,14.57,66,N,0,1,0,,,
Single,GEM 002,6692287,Juan Peinado,Onyx,Groove Estate,Symphonic Distribution LLC,19/07/2024 00:00,Minimal/tech house,0,1.3,N,0,0,N,None,Y,Y,4,10,3.12,20.73,66,N,0,3,0,,,
Single,BTK 126,6684218,Sandbox Champs,Summer Feelings,Beathacker,LabelWORX,19/07/2024 00:00,Funky/vocal/disco/club house,0,0.2,N,0,0,N,None,Y,N,16,34,3.37,4.43,66,Y,0,1,0,,,
Single,VR 310,6677589,Luca de Maas,Mars,Vectiva Recordings,LabelWORX,15/07/2024 00:00,Uplifting/progressive trance,1,2.84,N,1.11,1,N,None,Y,N,4,11,5.62,7.78,66,Y,1,,2,,,
Single,ELV 48,6675916,Duo State,What You Love,Elevated,Proton LLC,19/07/2024 00:00,Progressive house,0,0.65,N,0,0,N,None,Y,Y,11,32,3.66,17.51,66,N,0,5,0,,,
Single,PDM 10278,6666260,Corinna Jane,The Storm,Pretty Decent Music,IIP-DDS,19/07/2024 00:00,Pop,0,0.31,N,0,0,N,None,Y,Y,18,67,0,31.93,66,Y,0,1,1,,,
Single,MNS 00136,6658483,Lively Racket,Higher,Minnus,Create Music Group,18/07/2024 00:00,Techno,0,0.29,N,0,0,N,None,Y,Y,28,71,2.76,21.71,66,N,0,3,2,,,
Single,FRM 091,6656858,Maurya Sevak,Vision (Extended Mix),Future Rave Music,Believe International,19/07/2024 00:00,Techno,0,0.94,N,2.25,0,N,None,Y,Y,15,27,15.48,25.41,66,N,0,2,0,,,
Single,CKR 044,6608538,Adora (SL),Amati,Cho-ku-rei,Proton LLC,14/07/2024 00:00,Progressive house,0,0.83,N,0,0,N,None,Y,Y,16,31,11.97,26.26,66,N,0,,1,,,
Single,OS 140,6684186,Scity,Can't Get You Out Of My Head,Oasis,LabelWORX,19/07/2024 00:00,Euro/pop dance,0,0.25,N,0,0,N,None,Y,Y,21,85,26.39,32.79,66,N,0,1,0,,,
Album,SVL 05,6675369,SVLBRD,Elsewhere (Field Recordings),Archives,Proton LLC,19/07/2024 00:00,Ambient/Drone,0,3.13,N,0,0,N,None,Y,Y,33,78,8.42,15.19,66,N,0,12,2,,,
Single,DRK 124,6630399,RAME(GR),Lay Figures/Synergy,DRK,Create Music Group,15/07/2024 00:00,Minimal/tech house,0,0.55,N,1.61,0,N,None,Y,Y,19,29,2.81,9.12,66,N,0,3,0,,,
Compilation,WDGD 054,6683593,Various,Brazilian Shamans 4 (Compiled By Tiago Pires),Woo-Dog Recordings,LabelWORX,19/07/2024 00:00,Psychedelic trance/goa trance,0,19.79,N,0,0,N,None,Y,N,2,7,1.69,14,66,Y,0,11,,,,
Single,PLRTUNDR 079,6540745,trxps,Galactic Dance,Polarity Underground,Proton LLC,19/07/2024 00:00,Progressive house,0,0.36,N,0,0,N,None,Y,Y,37,68,25.14,32.73,66,N,0,1,0,,,
Album,MV 2024,6661583,Abel Di Catarina,Summer Callling,MusicVerso,Create Music Group,13/07/2024 00:00,Minimal/tech house,0,0.82,N,4.35,0,N,None,Y,Y,11,21,10.5,22.16,66,Y,0,1,1,,,
Single,TILL 014,6691751,Dan Barrientos,Soul Food,Till?,LabelWORX,19/07/2024 00:00,Minimal/tech house,0,2.81,N,0,0,N,None,Y,N,2,5,0,27.07,66,Y,0,1,0,,,
Single,PA 074,6677607,E.D.E.R,Get The Funk,Popart,LabelWORX,15/07/2024 00:00,Minimal/tech house,0,9.94,N,0,0,N,None,Y,N,10,17,12.97,22.1,66,Y,0,7,0,,,
Single,YM 035,6641808,Elias Kazais/Two Names,Neutrino,Yulunga Music,Proton LLC,19/07/2024 00:00,Deep house,0,0.88,N,0,0,N,None,Y,Y,10,21,2.68,25.53,66,N,0,2,2,,,
Single,TGP 145C,6686038,Dystracted feat Waeyd,Do It Like This (Explicit),The Gradient Perspective,Symphonic Distribution LLC,18/07/2024 00:00,Hip hop/r&b,0,4.26,N,0,0,N,None,Y,Y,8,19,0,5.56,66,N,0,1,0,,,
Single,PVRGVS 247,6670604,Stiven House,Infected,PVRGVS,Create Music Group,17/07/2024 00:00,Minimal/tech house,0,0.13,N,0,0,N,None,Y,Y,50,158,8.71,25.72,66,N,0,,0,,,
Single,INS 050,6656101,Patrick Hero,Wet Dreams,Insomnia,Create Music Group,19/07/2024 00:00,Minimal/tech house,0,0.61,N,0,0,N,None,Y,Y,19,47,10.25,28.63,66,N,0,1,3,,,
Single,240717,6635563,GymGirls,Florida Gymnastic Song,Deejayfriendly,InGrooves,17/07/2024 00:00,Progressive house,0,21.46,N,0.99,0,N,None,Y,Y,10,10,13.09,15.77,66,Y,0,8,0,,,
Single,SCR 293D,6688604,Emma Anderson,Taste The Air (Julia Holter Remix),Sonic Cathedral,Cargo Records UK Ltd,17/07/2024 00:00,Indie/Alternative,0,0.5,N,0,0,N,None,Y,Y,18,61,16.23,89.34,66,N,0,5,0,,,
Single,ATM 07,6670108,Warmth,Waters,Archives,Proton LLC,19/07/2024 00:00,Ambient/Drone,0,3.13,N,0,0,N,None,Y,Y,33,78,8.42,15.19,66,N,0,12,13,,,
Single,MIRM 202,6607490,Ismael Rivas/Agustina Ortin,Spirit,Mir Music,Proton LLC,19/07/2024 00:00,Progressive house,0,0.18,N,0,0,N,None,Y,Y,27,64,1.98,18.43,66,N,0,3,8,,,
Single,SUNBD 046,6668049,Laurent Simeca/Stephan M,Happy Days,Sunbeats Digital,Music Mail,19/07/2024 00:00,Funky/vocal/disco/club house,0,0.83,N,0,0,N,None,Y,Y,11,27,3.39,28.83,66,N,0,,4,,,
Single,PEB 0152024,6655741,Vito Raisi/Carmelo Prato,Oscillator,Pure Enjoyment Black,Create Music Group,19/07/2024 00:00,Minimal/tech house,0,0.5,N,0,0,N,None,Y,Y,15,29,5.6,14.14,66,N,0,2,1,,,
Single,NB 373,6668096,Iris Dee Jay,Jupiter,Nicksher Bundles,AMP Suite Ltd,19/07/2024 00:00,Pop,0,0.86,N,0,0,N,None,Y,N,17,55,0.98,4.45,66,N,0,5,1,,,
Single,X 068,6643923,Bigeo,Tomorrow Is Not Enough,Xperiment,AMP Suite Ltd,19/07/2024 00:00,Minimal/tech house,0,0.82,N,2.53,0,N,None,Y,N,10,29,4.66,24.46,66,N,0,1,0,,,
Single,VOK 007,6656119,Denis Horvat/Lilli Ellen,Two Makes Everything EP,Vokabularium,MTN Muting The Noise GmbH,19/07/2024 00:00,Minimal/tech house,0,6.28,N,5.77,0,N,None,Y,Y,3,4,8.61,34.05,66,Y,0,3,53,,,
Single,PVRGVS 207,6585884,David Rojas,People Wanna,PVRGVS,Create Music Group,13/07/2024 00:00,Progressive house,0,0.13,N,0,0,N,None,Y,Y,50,158,8.71,25.72,66,N,0,,0,,,
Single,TR4R 15,6681397,MRZ,Playground EP,Too Rough 4 Radio,WAS Word And Sound Medien GmbH,19/07/2024 00:00,Techno,0,8.25,N,2.59,0,N,None,Y,Y,1,2,0,6.42,66,N,0,7,2,,,
Single,SR 854,6620692,Reveal Ground,Feel So Groove,Suicide Robot,Plasmapool Media Entertainment,15/07/2024 00:00,Deep house,0,3.06,N,0,0,N,None,Y,N,23,39,1.62,8.52,66,N,0,5,0,,,
Single,FM 532,6677616,Jaimy,Soulmates,Fatal Music Holland,LabelWORX,15/07/2024 00:00,Techno,0,0.9,N,0,0,N,None,Y,N,11,38,3.88,19.3,66,Y,0,8,6,,,
Album,UL 0157,6639042,Serg Underground/Lel/Underground Loop,Sound Grid,Underground Loop,AMP Suite Ltd,13/07/2024 00:00,Minimal/tech house,0,0.25,N,0,0,N,None,Y,N,20,58,6.14,25.04,66,N,0,,2,,,
Single,RTL087DJ ,6684220,Andrew Meller,Race EP,Ritual,LabelWORX,19/07/2024 00:00,Disco/Nu Disco/Re-Edits,0,0.38,N,0,0,N,None,Y,N,7,25,7.83,32.93,66,Y,0,6,15,,,
Single,CKR 045,6614546,SOUL ALT DELETE,Connections,Cho-ku-rei,Proton LLC,19/07/2024 00:00,Progressive house,0,0.83,N,0,0,N,None,Y,Y,16,31,11.97,26.26,66,N,0,,0,,,
Single,PVRGVS 237,6670594,Stiven House,Acid,PVRGVS,Create Music Group,15/07/2024 00:00,Progressive house,0,0.13,N,0,0,N,None,Y,Y,50,158,8.71,25.72,66,N,0,,0,,,
Single,IS 046,6661445,Bayca,Existence,Innerselves,Proton LLC,19/07/2024 00:00,Progressive house,0,0.61,N,0,0,N,None,Y,Y,9,26,0,19.94,66,N,0,,0,,,
Single,3663729 324122,6695578,Elisa Delage,PUUURE,Grand Musique Management,IDOL,19/07/2024 00:00,Techno,0,5.51,N,1.19,0,N,None,Y,Y,2,3,3.93,21.36,66,N,0,3,0,,,
Single,MBS 050,6672544,GNTLMAN,Blackout,Monkey B Studio,AMP Suite Ltd,19/07/2024 00:00,Drum & Bass,0,1.19,N,0,0,N,None,Y,N,6,20,4.55,30.01,66,N,0,1,0,,,
Single,SVR 112,6681665,Gin Crown,Feel It / Cold As Ice,SUEVI,LabelWORX,17/07/2024 00:00,Techno,0,0.57,N,0,0,N,None,Y,N,16,54,2.74,21.28,66,Y,0,1,0,,,
Single,SSXIII,6628175,AE0001,Sigil Series X I I I,Black Zen,Symphonic Distribution LLC,13/07/2024 00:00,Experimental/Electronic,0,5.04,N,0,0,N,None,Y,Y,1,2,0,2.47,66,N,0,1,0,,,
Single,PSR 052,6679186,Taga feat Akku,Aigiri Nandini,Pro Stereo,LabelWORX,16/07/2024 00:00,Disco/Nu Disco/Re-Edits,0,0.69,N,0,0,N,None,Y,N,16,42,14.98,26.79,66,Y,0,,0,,,
Single,SLR 188,6683972,DJ Marika/Suie Paparude,Stelar,Selectro,LabelWORX,19/07/2024 00:00,Breakbeat,0,0.54,N,0,0,N,None,Y,N,10,27,7.19,10.63,66,Y,0,6,3,,,
Single,LSR 0043,6672500,Toma Hawk,Given,Loading Systems,Music Mail,19/07/2024 00:00,Techno,0,0.68,N,0,0,N,None,Y,Y,21,45,8.29,28.5,66,N,0,3,0,,,
Single,DEN 249,6684132,DJ Ody Roc,I Want You,De-Noizeo,LabelWORX,19/07/2024 00:00,Minimal/tech house,0,0.86,N,0,0,N,None,Y,N,7,29,2.74,9.97,66,Y,0,3,0,,,
Single,9TY074DJ ,6684234,Beije,Bathroom Stall,90watts,LabelWORX,19/07/2024 00:00,Deep house,0,0.36,N,0,0,N,None,Y,N,4,12,1.63,10.62,66,Y,0,6,7,,,
